angry0,angry1,angry2,angry3,box0,box1,box2,box3,disgust0,disgust1,disgust2,disgust3,fear0,fear1,fear2,fear3,happy0,happy1,happy2,happy3,neutral0,neutral1,neutral2,neutral3,sad0,sad1,sad2,sad3,surprise0,surprise1,surprise2,surprise3
0.07,0.0,0.06,,"[894, 247, 121, 157]","[266, 295, 91, 115]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.06,0.0,0.04,,0.01,0.97,0.22,,0.73,0.03,0.19,,0.14,0.0,0.48,,0.0,0.0,0.01,
0.07,0.0,0.06,,"[894, 247, 121, 157]","[266, 295, 91, 115]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.06,0.0,0.04,,0.01,0.97,0.22,,0.73,0.03,0.19,,0.14,0.0,0.48,,0.0,0.0,0.01,
0.07,0.0,0.06,,"[894, 247, 121, 157]","[266, 295, 91, 115]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.06,0.0,0.04,,0.01,0.97,0.22,,0.73,0.03,0.19,,0.14,0.0,0.48,,0.0,0.0,0.01,
0.07,0.0,0.06,,"[894, 247, 121, 157]","[266, 295, 91, 115]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.06,0.0,0.04,,0.01,0.97,0.22,,0.73,0.03,0.19,,0.14,0.0,0.48,,0.0,0.0,0.01,
0.07,0.0,0.05,,"[894, 249, 122, 155]","[270, 301, 85, 107]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.11,0.0,0.06,,0.02,0.99,0.03,,0.63,0.01,0.36,,0.16,0.0,0.49,,0.0,0.0,0.01,
0.08,0.0,0.05,,"[894, 248, 121, 155]","[267, 301, 87, 107]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.07,,0.04,0.99,0.04,,0.75,0.0,0.36,,0.1,0.0,0.48,,0.0,0.0,0.01,
0.04,0.0,0.05,,"[895, 248, 120, 152]","[267, 302, 87, 107]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.02,0.0,0.07,,0.02,0.99,0.04,,0.85,0.01,0.36,,0.08,0.0,0.48,,0.0,0.0,0.01,
0.05,0.0,0.05,,"[897, 251, 119, 149]","[268, 302, 86, 105]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.05,0.0,0.07,,0.07,0.98,0.04,,0.73,0.02,0.36,,0.09,0.0,0.48,,0.0,0.0,0.01,
0.05,0.0,0.05,,"[897, 251, 119, 149]","[268, 302, 86, 105]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.05,0.0,0.07,,0.07,0.98,0.04,,0.73,0.02,0.36,,0.09,0.0,0.48,,0.0,0.0,0.01,
0.05,0.0,0.05,,"[897, 251, 119, 149]","[268, 302, 86, 105]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.05,0.0,0.07,,0.07,0.98,0.04,,0.73,0.02,0.36,,0.09,0.0,0.48,,0.0,0.0,0.01,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.04,0.97,0.03,,0.76,0.03,0.2,,0.11,0.0,0.6,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.06,0.0,0.07,,"[897, 250, 117, 147]","[264, 299, 89, 109]","[1231, 123, 11, 15]",,0.0,0.0,0.0,,0.03,0.0,0.08,,0.03,0.97,0.03,,0.76,0.03,0.21,,0.11,0.0,0.61,,0.0,0.0,0.0,
0.05,0.0,,,"[895, 250, 117, 146]","[253, 301, 91, 111]",,,0.0,0.0,,,0.03,0.0,,,0.01,0.99,,,0.8,0.0,,,0.11,0.0,,,0.0,0.0,,
0.04,0.0,0.04,,"[896, 250, 116, 145]","[257, 306, 87, 106]","[1230, 124, 11, 14]",,0.0,0.0,0.0,,0.02,0.0,0.09,,0.01,1.0,0.07,,0.86,0.0,0.37,,0.07,0.0,0.41,,0.0,0.0,0.01,
0.04,0.0,0.04,,"[896, 250, 116, 145]","[257, 306, 87, 106]","[1230, 124, 11, 14]",,0.0,0.0,0.0,,0.02,0.0,0.09,,0.01,1.0,0.07,,0.86,0.0,0.37,,0.07,0.0,0.41,,0.0,0.0,0.01,
0.04,0.0,0.04,,"[896, 250, 116, 145]","[257, 306, 87, 106]","[1230, 124, 11, 14]",,0.0,0.0,0.0,,0.02,0.0,0.09,,0.01,1.0,0.07,,0.86,0.0,0.37,,0.07,0.0,0.41,,0.0,0.0,0.01,
0.04,0.0,0.05,,"[894, 247, 118, 149]","[259, 301, 91, 112]","[1230, 124, 11, 15]",,0.0,0.0,0.0,,0.02,0.0,0.08,,0.02,0.99,0.13,,0.87,0.0,0.39,,0.06,0.0,0.34,,0.0,0.0,0.0,
0.03,0.0,0.05,,"[894, 247, 118, 148]","[259, 301, 91, 112]","[1230, 124, 11, 15]",,0.0,0.0,0.0,,0.02,0.0,0.08,,0.01,0.99,0.13,,0.89,0.0,0.39,,0.05,0.0,0.34,,0.0,0.0,0.0,
0.05,0.0,0.05,,"[895, 247, 118, 148]","[259, 301, 91, 112]","[1230, 124, 11, 15]",,0.0,0.0,0.0,,0.02,0.0,0.08,,0.01,0.99,0.13,,0.85,0.0,0.39,,0.06,0.0,0.34,,0.0,0.0,0.0,
0.04,0.0,0.03,,"[894, 247, 119, 149]","[263, 302, 89, 109]","[1231, 124, 10, 14]",,0.0,0.0,0.0,,0.02,0.0,0.08,,0.01,1.0,0.05,,0.88,0.0,0.19,,0.06,0.0,0.65,,0.0,0.0,0.01,
0.05,0.0,,,"[896, 249, 118, 148]","[265, 304, 88, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.82,0.01,,,0.1,0.0,,,0.0,0.0,,
0.03,0.0,,,"[898, 250, 116, 145]","[265, 304, 88, 107]",,,0.0,0.0,,,0.01,0.0,,,0.01,0.99,,,0.89,0.0,,,0.05,0.0,,,0.0,0.0,,
0.04,0.0,,,"[896, 250, 118, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.87,0.01,,,0.07,0.0,,,0.0,0.0,,
0.04,0.0,,,"[896, 250, 118, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.87,0.01,,,0.07,0.0,,,0.0,0.0,,
0.04,0.0,,,"[896, 250, 118, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.87,0.01,,,0.07,0.0,,,0.0,0.0,,
0.04,0.0,,,"[896, 250, 118, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.87,0.01,,,0.07,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 249, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.9,0.01,,,0.04,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 249, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.9,0.01,,,0.04,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 249, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.9,0.01,,,0.04,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 249, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.9,0.01,,,0.04,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.03,0.0,,,"[897, 250, 117, 146]","[265, 304, 89, 107]",,,0.0,0.0,,,0.02,0.0,,,0.01,0.99,,,0.89,0.01,,,0.06,0.0,,,0.0,0.0,,
0.04,0.0,0.07,,"[899, 248, 121, 145]","[272, 303, 85, 106]","[1231, 124, 12, 15]",,0.0,0.0,0.0,,0.02,0.0,0.1,,0.02,0.99,0.16,,0.85,0.01,0.2,,0.07,0.0,0.45,,0.0,0.0,0.03,
0.03,0.0,0.04,,"[899, 246, 121, 147]","[269, 302, 88, 107]","[1232, 124, 10, 14]",,0.0,0.0,0.0,,0.01,0.0,0.09,,0.02,0.99,0.1,,0.86,0.01,0.23,,0.07,0.0,0.5,,0.0,0.0,0.03,
0.03,0.0,0.04,,"[899, 246, 121, 147]","[269, 302, 88, 107]","[1232, 124, 10, 14]",,0.0,0.0,0.0,,0.01,0.0,0.09,,0.02,0.99,0.1,,0.86,0.01,0.23,,0.07,0.0,0.5,,0.0,0.0,0.03,
0.03,0.0,0.04,,"[899, 246, 121, 147]","[269, 302, 88, 107]","[1232, 124, 10, 14]",,0.0,0.0,0.0,,0.01,0.0,0.09,,0.02,0.99,0.1,,0.86,0.01,0.23,,0.07,0.0,0.5,,0.0,0.0,0.03,
0.03,0.0,0.04,,"[899, 246, 121, 147]","[269, 302, 88, 107]","[1232, 124, 10, 14]",,0.0,0.0,0.0,,0.01,0.0,0.09,,0.02,0.99,0.1,,0.86,0.01,0.23,,0.07,0.0,0.5,,0.0,0.0,0.03,
0.03,0.0,0.04,,"[899, 246, 121, 147]","[269, 302, 88, 107]","[1232, 124, 10, 14]",,0.0,0.0,0.0,,0.01,0.0,0.09,,0.02,0.99,0.1,,0.86,0.01,0.23,,0.07,0.0,0.5,,0.0,0.0,0.03,
0.03,0.0,0.04,,"[899, 246, 121, 147]","[269, 302, 88, 107]","[1232, 124, 10, 14]",,0.0,0.0,0.0,,0.01,0.0,0.09,,0.02,0.99,0.1,,0.86,0.01,0.23,,0.07,0.0,0.5,,0.0,0.0,0.03,
0.03,0.0,0.04,,"[899, 246, 121, 147]","[269, 302, 88, 107]","[1232, 124, 10, 14]",,0.0,0.0,0.0,,0.01,0.0,0.09,,0.02,0.99,0.1,,0.86,0.01,0.23,,0.07,0.0,0.5,,0.0,0.0,0.03,
0.03,0.0,0.04,,"[899, 246, 121, 147]","[269, 302, 88, 107]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.01,0.0,0.07,,0.02,0.99,0.06,,0.86,0.01,0.27,,0.07,0.0,0.54,,0.0,0.0,0.02,
0.04,0.0,0.06,,"[894, 252, 120, 147]","[269, 301, 89, 108]","[1231, 124, 12, 15]",,0.0,0.0,0.0,,0.03,0.0,0.12,,0.11,0.99,0.1,,0.67,0.01,0.13,,0.14,0.0,0.53,,0.01,0.0,0.05,
0.04,0.0,0.06,,"[893, 251, 120, 149]","[269, 302, 89, 107]","[1231, 124, 12, 15]",,0.0,0.0,0.0,,0.04,0.0,0.12,,0.09,0.99,0.1,,0.62,0.01,0.13,,0.2,0.0,0.53,,0.01,0.0,0.05,
0.05,0.0,0.06,,"[892, 249, 121, 152]","[270, 302, 88, 107]","[1231, 124, 12, 15]",,0.0,0.0,0.0,,0.05,0.0,0.12,,0.16,0.99,0.1,,0.52,0.01,0.13,,0.2,0.0,0.53,,0.01,0.0,0.05,
0.04,0.0,0.07,,"[894, 251, 120, 149]","[274, 304, 84, 104]","[1231, 124, 12, 15]",,0.0,0.0,0.0,,0.05,0.0,0.09,,0.09,0.99,0.12,,0.66,0.01,0.16,,0.15,0.0,0.52,,0.01,0.0,0.04,
0.04,0.0,0.04,,"[892, 252, 121, 148]","[273, 303, 85, 105]","[1232, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.06,,0.09,0.99,0.12,,0.68,0.01,0.28,,0.15,0.0,0.48,,0.01,0.0,0.03,
0.04,0.0,0.04,,"[892, 252, 121, 148]","[273, 303, 85, 105]","[1232, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.06,,0.09,0.99,0.12,,0.68,0.01,0.28,,0.15,0.0,0.48,,0.01,0.0,0.03,
0.04,0.0,0.04,,"[892, 252, 121, 148]","[273, 303, 85, 105]","[1232, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.06,,0.09,0.99,0.12,,0.68,0.01,0.28,,0.15,0.0,0.48,,0.01,0.0,0.03,
0.04,0.0,0.04,,"[892, 252, 121, 148]","[273, 303, 85, 105]","[1232, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.06,,0.09,0.99,0.12,,0.68,0.01,0.28,,0.15,0.0,0.48,,0.01,0.0,0.03,
0.04,0.0,0.04,,"[892, 252, 121, 148]","[273, 303, 85, 105]","[1232, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.06,,0.09,0.99,0.12,,0.68,0.01,0.28,,0.15,0.0,0.48,,0.01,0.0,0.03,
0.04,0.0,0.04,,"[892, 252, 121, 148]","[273, 303, 85, 105]","[1232, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.06,,0.09,0.99,0.12,,0.68,0.01,0.28,,0.15,0.0,0.48,,0.01,0.0,0.03,
0.04,0.0,0.04,,"[892, 252, 121, 148]","[273, 303, 85, 105]","[1232, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.06,,0.09,0.99,0.12,,0.68,0.01,0.28,,0.15,0.0,0.48,,0.01,0.0,0.03,
0.04,0.0,0.04,,"[892, 252, 121, 148]","[273, 303, 85, 105]","[1232, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.06,,0.09,0.99,0.12,,0.68,0.01,0.28,,0.15,0.0,0.48,,0.01,0.0,0.03,
0.04,0.0,0.04,,"[893, 250, 120, 150]","[273, 302, 85, 106]","[1232, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.06,,0.12,0.99,0.12,,0.62,0.0,0.28,,0.17,0.0,0.48,,0.01,0.0,0.03,
0.04,0.0,0.03,,"[893, 251, 120, 150]","[270, 299, 90, 109]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.05,,0.09,0.99,0.11,,0.68,0.01,0.42,,0.14,0.0,0.38,,0.01,0.0,0.02,
0.04,0.0,0.03,,"[893, 251, 120, 150]","[270, 299, 90, 109]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.05,,0.09,0.99,0.11,,0.68,0.01,0.42,,0.14,0.0,0.38,,0.01,0.0,0.02,
0.04,0.0,0.03,,"[893, 251, 120, 150]","[270, 299, 90, 109]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.05,,0.09,0.99,0.11,,0.68,0.01,0.42,,0.14,0.0,0.38,,0.01,0.0,0.02,
0.04,0.0,0.03,,"[893, 251, 120, 150]","[270, 299, 90, 109]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.05,,0.09,0.99,0.11,,0.68,0.01,0.42,,0.14,0.0,0.38,,0.01,0.0,0.02,
0.04,0.0,0.03,,"[893, 251, 120, 150]","[270, 299, 90, 109]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.05,,0.09,0.99,0.11,,0.68,0.01,0.42,,0.14,0.0,0.38,,0.01,0.0,0.02,
0.04,0.0,0.03,,"[893, 251, 120, 150]","[270, 299, 90, 109]","[1231, 124, 11, 14]",,0.0,0.0,0.0,,0.04,0.0,0.05,,0.09,0.99,0.11,,0.68,0.01,0.42,,0.14,0.0,0.38,,0.01,0.0,0.02,
0.02,0.0,,,"[895, 251, 118, 147]","[272, 291, 91, 116]",,,0.0,0.0,,,0.03,0.0,,,0.13,0.27,,,0.68,0.72,,,0.12,0.01,,,0.01,0.0,,
0.02,0.0,,,"[895, 251, 118, 147]","[272, 291, 91, 117]",,,0.0,0.0,,,0.03,0.0,,,0.13,0.21,,,0.68,0.77,,,0.12,0.01,,,0.01,0.0,,
0.02,0.0,,,"[895, 251, 118, 147]","[272, 291, 91, 117]",,,0.0,0.0,,,0.03,0.0,,,0.13,0.21,,,0.68,0.77,,,0.12,0.01,,,0.01,0.0,,
0.02,0.0,,,"[895, 251, 118, 147]","[272, 291, 91, 117]",,,0.0,0.0,,,0.03,0.0,,,0.13,0.21,,,0.68,0.77,,,0.12,0.01,,,0.01,0.0,,
0.02,0.0,,,"[895, 251, 118, 147]","[272, 291, 91, 117]",,,0.0,0.0,,,0.03,0.0,,,0.13,0.21,,,0.68,0.77,,,0.12,0.01,,,0.01,0.0,,
0.02,0.0,,,"[895, 251, 118, 147]","[272, 291, 91, 117]",,,0.0,0.0,,,0.03,0.0,,,0.13,0.21,,,0.68,0.77,,,0.12,0.01,,,0.01,0.0,,
0.04,0.0,,,"[895, 251, 118, 146]","[272, 291, 91, 117]",,,0.0,0.0,,,0.06,0.0,,,0.17,0.21,,,0.58,0.77,,,0.14,0.01,,,0.02,0.0,,
0.02,0.01,0.06,,"[895, 250, 119, 147]","[267, 292, 89, 110]","[1231, 122, 11, 16]",,0.0,0.0,0.0,,0.04,0.01,0.14,,0.18,0.5,0.11,,0.63,0.37,0.26,,0.11,0.11,0.4,,0.01,0.0,0.03,
0.02,0.0,0.11,,"[896, 251, 117, 146]","[268, 292, 88, 110]","[1231, 122, 11, 15]",,0.0,0.0,0.0,,0.03,0.01,0.16,,0.13,0.67,0.03,,0.7,0.26,0.29,,0.1,0.06,0.38,,0.01,0.0,0.02,
0.02,0.02,0.11,,"[896, 251, 118, 146]","[261, 293, 92, 111]","[1231, 122, 11, 15]",,0.0,0.0,0.0,,0.03,0.01,0.16,,0.13,0.51,0.03,,0.69,0.38,0.29,,0.11,0.08,0.38,,0.01,0.0,0.01,
0.03,0.0,0.05,,"[896, 251, 117, 146]","[261, 285, 94, 117]","[1230, 122, 12, 16]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.12,0.65,0.05,,0.7,0.33,0.46,,0.11,0.01,0.34,,0.01,0.0,0.01,
0.03,0.0,0.05,,"[896, 251, 118, 146]","[261, 285, 94, 117]","[1230, 122, 12, 16]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.11,0.65,0.05,,0.71,0.33,0.46,,0.11,0.01,0.34,,0.01,0.0,0.01,
0.03,0.0,0.05,,"[896, 251, 118, 146]","[261, 285, 94, 117]","[1230, 122, 12, 16]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.11,0.65,0.05,,0.71,0.33,0.46,,0.1,0.01,0.34,,0.01,0.0,0.01,
0.03,0.0,0.05,,"[896, 251, 118, 146]","[261, 285, 94, 117]","[1230, 122, 12, 16]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.11,0.65,0.05,,0.71,0.33,0.46,,0.1,0.01,0.34,,0.01,0.0,0.01,
0.03,0.0,0.05,,"[896, 251, 118, 146]","[261, 285, 94, 117]","[1230, 122, 12, 16]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.12,0.65,0.05,,0.71,0.33,0.46,,0.1,0.01,0.34,,0.01,0.0,0.01,
0.03,0.0,0.05,,"[896, 251, 118, 146]","[261, 285, 94, 117]","[1230, 122, 12, 16]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.12,0.65,0.05,,0.71,0.33,0.46,,0.1,0.01,0.34,,0.01,0.0,0.01,
0.03,0.0,0.05,,"[896, 251, 118, 146]","[261, 286, 94, 118]","[1230, 122, 12, 16]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.12,0.68,0.05,,0.7,0.3,0.46,,0.1,0.01,0.34,,0.01,0.0,0.01,
0.03,0.0,0.05,,"[896, 251, 118, 146]","[261, 286, 94, 118]","[1230, 122, 12, 16]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.12,0.68,0.05,,0.7,0.3,0.46,,0.1,0.01,0.34,,0.01,0.0,0.01,
0.03,0.0,0.05,,"[896, 251, 118, 146]","[261, 286, 94, 118]","[1230, 122, 12, 16]",,0.0,0.0,0.0,,0.03,0.0,0.09,,0.12,0.68,0.05,,0.7,0.3,0.46,,0.1,0.01,0.34,,0.01,0.0,0.01,
